generation,status,fitness,games,wins,draws,port_wins,port_losses,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
835,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
836,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
837,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
838,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
839,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
840,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
841,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
842,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
843,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
844,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
845,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
846,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
847,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
848,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
849,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
850,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
851,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
852,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
853,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
854,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
855,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
856,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
857,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
858,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
859,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
860,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
861,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
862,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
863,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
864,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
865,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
866,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
867,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
868,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
869,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
870,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
871,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
872,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
873,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
874,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
875,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
876,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
877,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
878,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
879,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
880,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
881,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
882,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
883,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
884,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
885,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
886,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
887,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
888,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
889,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
890,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
891,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
892,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
893,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
894,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
895,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
896,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
897,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
898,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
899,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
900,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
901,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
902,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
903,kept,69844,1500,899,3,741,390,0.599333,9.655333,27.430667,21.687333,0.020000,0.015333,0.048000,0.032667,0.072667,0.054000,0.000667,0.000667,0.091333,0.076667,0.079333,0.158773,3.351405,3.131144,2.705785,0.284348,0.803499,0.009477,0.051943,0.054735,0.000241,0.507828,0.019915,0.059661,0.143061,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
