generation,status,fitness,games,wins,draws,port_wins,port_losses,dominance_cap_penalty,matchup_floor_penalty,min_matchup_win_rate,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
832,learned,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
833,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
834,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
835,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
836,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
837,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
838,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
839,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
840,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
841,fragile,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
842,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
843,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
844,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
845,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
846,fragile,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
847,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
848,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
849,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
850,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
851,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
852,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
853,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
854,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
855,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
856,fragile,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
857,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
858,fragile,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
859,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
860,fragile,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
861,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
862,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
863,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
864,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
865,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
866,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
867,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
868,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
869,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
870,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
871,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
872,fragile,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
873,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
874,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
875,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
876,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
877,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
878,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
879,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
880,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
881,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
882,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
883,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
884,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
885,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
886,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
887,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
888,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
889,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
890,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
891,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
892,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
893,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
894,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
895,fragile,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
896,kept,-85589,1700,840,5,233,478,10716,32546,0.110000,0.494118,11.033529,210.185882,53.570588,0.098824,0.090588,0.142941,0.134706,0.028235,0.022353,0.957647,0.926471,80.571765,0.088235,0.095294,2.068392,3.738430,2.480025,1.128135,0.039997,0.174730,0.120782,0.166235,0.042065,0.901132,0.921341,0.066438,0.067720,0.934609,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock
