generation,status,fitness,games,wins,draws,port_wins,port_losses,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
855,kept,318844,1600,1332,4,186,80,0.832500,11.846250,160.312500,18.315625,0.516250,0.435625,0.252500,0.139375,0.537500,0.410625,0.988750,0.974375,58.769375,0.312500,0.369375,0.003727,4.720849,0.025622,3.076603,0.000024,0.180150,0.292949,0.112666,0.284334,0.926412,0.920541,0.043301,0.190934,0.818953,fishing_dock|guard_captain|shipyard|fire_plans|fort
856,kept,318844,1600,1332,4,186,80,0.832500,11.846250,160.312500,18.315625,0.516250,0.435625,0.252500,0.139375,0.537500,0.410625,0.988750,0.974375,58.769375,0.312500,0.369375,0.003727,4.720849,0.025622,3.076603,0.000024,0.180150,0.292949,0.112666,0.284334,0.926412,0.920541,0.043301,0.190934,0.818953,fishing_dock|guard_captain|shipyard|fire_plans|fort
857,kept,318844,1600,1332,4,186,80,0.832500,11.846250,160.312500,18.315625,0.516250,0.435625,0.252500,0.139375,0.537500,0.410625,0.988750,0.974375,58.769375,0.312500,0.369375,0.003727,4.720849,0.025622,3.076603,0.000024,0.180150,0.292949,0.112666,0.284334,0.926412,0.920541,0.043301,0.190934,0.818953,fishing_dock|guard_captain|shipyard|fire_plans|fort
858,kept,318844,1600,1332,4,186,80,0.832500,11.846250,160.312500,18.315625,0.516250,0.435625,0.252500,0.139375,0.537500,0.410625,0.988750,0.974375,58.769375,0.312500,0.369375,0.003727,4.720849,0.025622,3.076603,0.000024,0.180150,0.292949,0.112666,0.284334,0.926412,0.920541,0.043301,0.190934,0.818953,fishing_dock|guard_captain|shipyard|fire_plans|fort
859,learned,329062,1600,1350,7,111,60,0.843750,11.877500,173.296250,17.734375,0.417500,0.333125,0.426250,0.266875,0.431875,0.316250,0.978750,0.967500,66.740000,0.213750,0.235000,0.002422,4.553742,0.016654,3.181010,0.000016,0.117098,0.190417,0.285234,0.210570,0.838520,0.948352,0.028146,0.290338,0.838238,fishing_dock|shipyard|guard_captain|fire_plans|fort
860,kept,329062,1600,1350,7,111,60,0.843750,11.877500,173.296250,17.734375,0.417500,0.333125,0.426250,0.266875,0.431875,0.316250,0.978750,0.967500,66.740000,0.213750,0.235000,0.002422,4.553742,0.016654,3.181010,0.000016,0.117098,0.190417,0.285234,0.210570,0.838520,0.948352,0.028146,0.290338,0.838238,fishing_dock|shipyard|guard_captain|fire_plans|fort
861,kept,329062,1600,1350,7,111,60,0.843750,11.877500,173.296250,17.734375,0.417500,0.333125,0.426250,0.266875,0.431875,0.316250,0.978750,0.967500,66.740000,0.213750,0.235000,0.002422,4.553742,0.016654,3.181010,0.000016,0.117098,0.190417,0.285234,0.210570,0.838520,0.948352,0.028146,0.290338,0.838238,fishing_dock|shipyard|guard_captain|fire_plans|fort
862,kept,329062,1600,1350,7,111,60,0.843750,11.877500,173.296250,17.734375,0.417500,0.333125,0.426250,0.266875,0.431875,0.316250,0.978750,0.967500,66.740000,0.213750,0.235000,0.002422,4.553742,0.016654,3.181010,0.000016,0.117098,0.190417,0.285234,0.210570,0.838520,0.948352,0.028146,0.290338,0.838238,fishing_dock|shipyard|guard_captain|fire_plans|fort
863,kept,329062,1600,1350,7,111,60,0.843750,11.877500,173.296250,17.734375,0.417500,0.333125,0.426250,0.266875,0.431875,0.316250,0.978750,0.967500,66.740000,0.213750,0.235000,0.002422,4.553742,0.016654,3.181010,0.000016,0.117098,0.190417,0.285234,0.210570,0.838520,0.948352,0.028146,0.290338,0.838238,fishing_dock|shipyard|guard_captain|fire_plans|fort
864,kept,329062,1600,1350,7,111,60,0.843750,11.877500,173.296250,17.734375,0.417500,0.333125,0.426250,0.266875,0.431875,0.316250,0.978750,0.967500,66.740000,0.213750,0.235000,0.002422,4.553742,0.016654,3.181010,0.000016,0.117098,0.190417,0.285234,0.210570,0.838520,0.948352,0.028146,0.290338,0.838238,fishing_dock|shipyard|guard_captain|fire_plans|fort
865,kept,329062,1600,1350,7,111,60,0.843750,11.877500,173.296250,17.734375,0.417500,0.333125,0.426250,0.266875,0.431875,0.316250,0.978750,0.967500,66.740000,0.213750,0.235000,0.002422,4.553742,0.016654,3.181010,0.000016,0.117098,0.190417,0.285234,0.210570,0.838520,0.948352,0.028146,0.290338,0.838238,fishing_dock|shipyard|guard_captain|fire_plans|fort
866,kept,329062,1600,1350,7,111,60,0.843750,11.877500,173.296250,17.734375,0.417500,0.333125,0.426250,0.266875,0.431875,0.316250,0.978750,0.967500,66.740000,0.213750,0.235000,0.002422,4.553742,0.016654,3.181010,0.000016,0.117098,0.190417,0.285234,0.210570,0.838520,0.948352,0.028146,0.290338,0.838238,fishing_dock|shipyard|guard_captain|fire_plans|fort
867,kept,329062,1600,1350,7,111,60,0.843750,11.877500,173.296250,17.734375,0.417500,0.333125,0.426250,0.266875,0.431875,0.316250,0.978750,0.967500,66.740000,0.213750,0.235000,0.002422,4.553742,0.016654,3.181010,0.000016,0.117098,0.190417,0.285234,0.210570,0.838520,0.948352,0.028146,0.290338,0.838238,fishing_dock|shipyard|guard_captain|fire_plans|fort
868,kept,329062,1600,1350,7,111,60,0.843750,11.877500,173.296250,17.734375,0.417500,0.333125,0.426250,0.266875,0.431875,0.316250,0.978750,0.967500,66.740000,0.213750,0.235000,0.002422,4.553742,0.016654,3.181010,0.000016,0.117098,0.190417,0.285234,0.210570,0.838520,0.948352,0.028146,0.290338,0.838238,fishing_dock|shipyard|guard_captain|fire_plans|fort
869,kept,329062,1600,1350,7,111,60,0.843750,11.877500,173.296250,17.734375,0.417500,0.333125,0.426250,0.266875,0.431875,0.316250,0.978750,0.967500,66.740000,0.213750,0.235000,0.002422,4.553742,0.016654,3.181010,0.000016,0.117098,0.190417,0.285234,0.210570,0.838520,0.948352,0.028146,0.290338,0.838238,fishing_dock|shipyard|guard_captain|fire_plans|fort
870,kept,329062,1600,1350,7,111,60,0.843750,11.877500,173.296250,17.734375,0.417500,0.333125,0.426250,0.266875,0.431875,0.316250,0.978750,0.967500,66.740000,0.213750,0.235000,0.002422,4.553742,0.016654,3.181010,0.000016,0.117098,0.190417,0.285234,0.210570,0.838520,0.948352,0.028146,0.290338,0.838238,fishing_dock|shipyard|guard_captain|fire_plans|fort
871,learned,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
872,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
873,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
874,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
875,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
876,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
877,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
878,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
879,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
880,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
881,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
882,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
883,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
884,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
885,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
886,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
887,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
888,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
889,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
890,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
891,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
892,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
893,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
894,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
895,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
896,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
897,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
898,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
899,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
900,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
901,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
902,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
903,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
904,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
905,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
906,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
907,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
908,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
909,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
910,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
911,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
912,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
913,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
914,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
915,kept,341990,1600,1371,5,162,63,0.856875,11.879375,161.775625,18.171875,0.471875,0.392500,0.521250,0.336250,0.338125,0.229375,0.985625,0.969375,58.507500,0.207500,0.236250,0.001575,4.551024,0.010825,3.051813,0.000010,0.076113,0.260870,0.451193,0.160744,0.895038,0.912195,0.029614,0.221292,0.642697,fishing_dock|shipyard|guard_captain|fire_plans|fort
916,learned,374534,1600,1412,8,298,45,0.882500,11.771875,201.953750,15.811875,0.454375,0.383750,0.168125,0.094375,0.053750,0.035625,0.989375,0.978750,77.129375,0.147500,0.160000,0.001023,4.708166,0.007036,2.846870,0.000007,0.049474,0.231934,0.576740,0.104484,0.931775,0.875417,0.019249,0.273438,0.610517,fishing_dock|shipyard|guard_captain|fire_plans|fishing_boat|fort
917,kept,374534,1600,1412,8,298,45,0.882500,11.771875,201.953750,15.811875,0.454375,0.383750,0.168125,0.094375,0.053750,0.035625,0.989375,0.978750,77.129375,0.147500,0.160000,0.001023,4.708166,0.007036,2.846870,0.000007,0.049474,0.231934,0.576740,0.104484,0.931775,0.875417,0.019249,0.273438,0.610517,fishing_dock|shipyard|guard_captain|fire_plans|fishing_boat|fort
918,kept,374534,1600,1412,8,298,45,0.882500,11.771875,201.953750,15.811875,0.454375,0.383750,0.168125,0.094375,0.053750,0.035625,0.989375,0.978750,77.129375,0.147500,0.160000,0.001023,4.708166,0.007036,2.846870,0.000007,0.049474,0.231934,0.576740,0.104484,0.931775,0.875417,0.019249,0.273438,0.610517,fishing_dock|shipyard|guard_captain|fire_plans|fishing_boat|fort
919,kept,374534,1600,1412,8,298,45,0.882500,11.771875,201.953750,15.811875,0.454375,0.383750,0.168125,0.094375,0.053750,0.035625,0.989375,0.978750,77.129375,0.147500,0.160000,0.001023,4.708166,0.007036,2.846870,0.000007,0.049474,0.231934,0.576740,0.104484,0.931775,0.875417,0.019249,0.273438,0.610517,fishing_dock|shipyard|guard_captain|fire_plans|fishing_boat|fort
920,kept,374534,1600,1412,8,298,45,0.882500,11.771875,201.953750,15.811875,0.454375,0.383750,0.168125,0.094375,0.053750,0.035625,0.989375,0.978750,77.129375,0.147500,0.160000,0.001023,4.708166,0.007036,2.846870,0.000007,0.049474,0.231934,0.576740,0.104484,0.931775,0.875417,0.019249,0.273438,0.610517,fishing_dock|shipyard|guard_captain|fire_plans|fishing_boat|fort
921,kept,374534,1600,1412,8,298,45,0.882500,11.771875,201.953750,15.811875,0.454375,0.383750,0.168125,0.094375,0.053750,0.035625,0.989375,0.978750,77.129375,0.147500,0.160000,0.001023,4.708166,0.007036,2.846870,0.000007,0.049474,0.231934,0.576740,0.104484,0.931775,0.875417,0.019249,0.273438,0.610517,fishing_dock|shipyard|guard_captain|fire_plans|fishing_boat|fort
922,kept,374534,1600,1412,8,298,45,0.882500,11.771875,201.953750,15.811875,0.454375,0.383750,0.168125,0.094375,0.053750,0.035625,0.989375,0.978750,77.129375,0.147500,0.160000,0.001023,4.708166,0.007036,2.846870,0.000007,0.049474,0.231934,0.576740,0.104484,0.931775,0.875417,0.019249,0.273438,0.610517,fishing_dock|shipyard|guard_captain|fire_plans|fishing_boat|fort
923,kept,374534,1600,1412,8,298,45,0.882500,11.771875,201.953750,15.811875,0.454375,0.383750,0.168125,0.094375,0.053750,0.035625,0.989375,0.978750,77.129375,0.147500,0.160000,0.001023,4.708166,0.007036,2.846870,0.000007,0.049474,0.231934,0.576740,0.104484,0.931775,0.875417,0.019249,0.273438,0.610517,fishing_dock|shipyard|guard_captain|fire_plans|fishing_boat|fort
924,kept,374534,1600,1412,8,298,45,0.882500,11.771875,201.953750,15.811875,0.454375,0.383750,0.168125,0.094375,0.053750,0.035625,0.989375,0.978750,77.129375,0.147500,0.160000,0.001023,4.708166,0.007036,2.846870,0.000007,0.049474,0.231934,0.576740,0.104484,0.931775,0.875417,0.019249,0.273438,0.610517,fishing_dock|shipyard|guard_captain|fire_plans|fishing_boat|fort
925,kept,374534,1600,1412,8,298,45,0.882500,11.771875,201.953750,15.811875,0.454375,0.383750,0.168125,0.094375,0.053750,0.035625,0.989375,0.978750,77.129375,0.147500,0.160000,0.001023,4.708166,0.007036,2.846870,0.000007,0.049474,0.231934,0.576740,0.104484,0.931775,0.875417,0.019249,0.273438,0.610517,fishing_dock|shipyard|guard_captain|fire_plans|fishing_boat|fort
