generation,status,fitness,games,wins,draws,port_wins,port_losses,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
768,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
769,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
770,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
771,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
772,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
773,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
774,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
775,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
776,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
777,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
778,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
779,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
780,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
781,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
782,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
783,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
784,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
785,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
786,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
787,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
788,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
789,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
790,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
791,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
792,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
793,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
794,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
795,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
796,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
797,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
798,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
799,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
800,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
801,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
802,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
803,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
804,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
805,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
806,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
807,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
808,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
809,learned,164171,1600,1079,2,888,282,0.674375,9.526250,34.215000,23.100625,0.051875,0.047500,0.028125,0.026250,0.000625,0.000625,0.016250,0.016250,0.385000,0.120625,0.128750,1.352430,3.661780,1.319446,1.507788,0.026214,0.811743,0.028696,0.015912,0.000189,0.003217,0.946044,0.028597,0.003606,0.814520,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
810,kept,164171,1600,1079,2,888,282,0.674375,9.526250,34.215000,23.100625,0.051875,0.047500,0.028125,0.026250,0.000625,0.000625,0.016250,0.016250,0.385000,0.120625,0.128750,1.352430,3.661780,1.319446,1.507788,0.026214,0.811743,0.028696,0.015912,0.000189,0.003217,0.946044,0.028597,0.003606,0.814520,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
811,kept,164171,1600,1079,2,888,282,0.674375,9.526250,34.215000,23.100625,0.051875,0.047500,0.028125,0.026250,0.000625,0.000625,0.016250,0.016250,0.385000,0.120625,0.128750,1.352430,3.661780,1.319446,1.507788,0.026214,0.811743,0.028696,0.015912,0.000189,0.003217,0.946044,0.028597,0.003606,0.814520,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
812,kept,164171,1600,1079,2,888,282,0.674375,9.526250,34.215000,23.100625,0.051875,0.047500,0.028125,0.026250,0.000625,0.000625,0.016250,0.016250,0.385000,0.120625,0.128750,1.352430,3.661780,1.319446,1.507788,0.026214,0.811743,0.028696,0.015912,0.000189,0.003217,0.946044,0.028597,0.003606,0.814520,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
813,kept,164171,1600,1079,2,888,282,0.674375,9.526250,34.215000,23.100625,0.051875,0.047500,0.028125,0.026250,0.000625,0.000625,0.016250,0.016250,0.385000,0.120625,0.128750,1.352430,3.661780,1.319446,1.507788,0.026214,0.811743,0.028696,0.015912,0.000189,0.003217,0.946044,0.028597,0.003606,0.814520,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
814,kept,164171,1600,1079,2,888,282,0.674375,9.526250,34.215000,23.100625,0.051875,0.047500,0.028125,0.026250,0.000625,0.000625,0.016250,0.016250,0.385000,0.120625,0.128750,1.352430,3.661780,1.319446,1.507788,0.026214,0.811743,0.028696,0.015912,0.000189,0.003217,0.946044,0.028597,0.003606,0.814520,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
815,kept,164171,1600,1079,2,888,282,0.674375,9.526250,34.215000,23.100625,0.051875,0.047500,0.028125,0.026250,0.000625,0.000625,0.016250,0.016250,0.385000,0.120625,0.128750,1.352430,3.661780,1.319446,1.507788,0.026214,0.811743,0.028696,0.015912,0.000189,0.003217,0.946044,0.028597,0.003606,0.814520,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
816,kept,164171,1600,1079,2,888,282,0.674375,9.526250,34.215000,23.100625,0.051875,0.047500,0.028125,0.026250,0.000625,0.000625,0.016250,0.016250,0.385000,0.120625,0.128750,1.352430,3.661780,1.319446,1.507788,0.026214,0.811743,0.028696,0.015912,0.000189,0.003217,0.946044,0.028597,0.003606,0.814520,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
817,kept,164171,1600,1079,2,888,282,0.674375,9.526250,34.215000,23.100625,0.051875,0.047500,0.028125,0.026250,0.000625,0.000625,0.016250,0.016250,0.385000,0.120625,0.128750,1.352430,3.661780,1.319446,1.507788,0.026214,0.811743,0.028696,0.015912,0.000189,0.003217,0.946044,0.028597,0.003606,0.814520,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
818,kept,164171,1600,1079,2,888,282,0.674375,9.526250,34.215000,23.100625,0.051875,0.047500,0.028125,0.026250,0.000625,0.000625,0.016250,0.016250,0.385000,0.120625,0.128750,1.352430,3.661780,1.319446,1.507788,0.026214,0.811743,0.028696,0.015912,0.000189,0.003217,0.946044,0.028597,0.003606,0.814520,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
819,kept,164171,1600,1079,2,888,282,0.674375,9.526250,34.215000,23.100625,0.051875,0.047500,0.028125,0.026250,0.000625,0.000625,0.016250,0.016250,0.385000,0.120625,0.128750,1.352430,3.661780,1.319446,1.507788,0.026214,0.811743,0.028696,0.015912,0.000189,0.003217,0.946044,0.028597,0.003606,0.814520,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
820,kept,164171,1600,1079,2,888,282,0.674375,9.526250,34.215000,23.100625,0.051875,0.047500,0.028125,0.026250,0.000625,0.000625,0.016250,0.016250,0.385000,0.120625,0.128750,1.352430,3.661780,1.319446,1.507788,0.026214,0.811743,0.028696,0.015912,0.000189,0.003217,0.946044,0.028597,0.003606,0.814520,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
821,kept,164171,1600,1079,2,888,282,0.674375,9.526250,34.215000,23.100625,0.051875,0.047500,0.028125,0.026250,0.000625,0.000625,0.016250,0.016250,0.385000,0.120625,0.128750,1.352430,3.661780,1.319446,1.507788,0.026214,0.811743,0.028696,0.015912,0.000189,0.003217,0.946044,0.028597,0.003606,0.814520,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
822,kept,164171,1600,1079,2,888,282,0.674375,9.526250,34.215000,23.100625,0.051875,0.047500,0.028125,0.026250,0.000625,0.000625,0.016250,0.016250,0.385000,0.120625,0.128750,1.352430,3.661780,1.319446,1.507788,0.026214,0.811743,0.028696,0.015912,0.000189,0.003217,0.946044,0.028597,0.003606,0.814520,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
823,kept,164171,1600,1079,2,888,282,0.674375,9.526250,34.215000,23.100625,0.051875,0.047500,0.028125,0.026250,0.000625,0.000625,0.016250,0.016250,0.385000,0.120625,0.128750,1.352430,3.661780,1.319446,1.507788,0.026214,0.811743,0.028696,0.015912,0.000189,0.003217,0.946044,0.028597,0.003606,0.814520,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
824,kept,164171,1600,1079,2,888,282,0.674375,9.526250,34.215000,23.100625,0.051875,0.047500,0.028125,0.026250,0.000625,0.000625,0.016250,0.016250,0.385000,0.120625,0.128750,1.352430,3.661780,1.319446,1.507788,0.026214,0.811743,0.028696,0.015912,0.000189,0.003217,0.946044,0.028597,0.003606,0.814520,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
825,kept,164171,1600,1079,2,888,282,0.674375,9.526250,34.215000,23.100625,0.051875,0.047500,0.028125,0.026250,0.000625,0.000625,0.016250,0.016250,0.385000,0.120625,0.128750,1.352430,3.661780,1.319446,1.507788,0.026214,0.811743,0.028696,0.015912,0.000189,0.003217,0.946044,0.028597,0.003606,0.814520,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
826,kept,164171,1600,1079,2,888,282,0.674375,9.526250,34.215000,23.100625,0.051875,0.047500,0.028125,0.026250,0.000625,0.000625,0.016250,0.016250,0.385000,0.120625,0.128750,1.352430,3.661780,1.319446,1.507788,0.026214,0.811743,0.028696,0.015912,0.000189,0.003217,0.946044,0.028597,0.003606,0.814520,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
827,kept,164171,1600,1079,2,888,282,0.674375,9.526250,34.215000,23.100625,0.051875,0.047500,0.028125,0.026250,0.000625,0.000625,0.016250,0.016250,0.385000,0.120625,0.128750,1.352430,3.661780,1.319446,1.507788,0.026214,0.811743,0.028696,0.015912,0.000189,0.003217,0.946044,0.028597,0.003606,0.814520,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
828,kept,164171,1600,1079,2,888,282,0.674375,9.526250,34.215000,23.100625,0.051875,0.047500,0.028125,0.026250,0.000625,0.000625,0.016250,0.016250,0.385000,0.120625,0.128750,1.352430,3.661780,1.319446,1.507788,0.026214,0.811743,0.028696,0.015912,0.000189,0.003217,0.946044,0.028597,0.003606,0.814520,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
829,kept,164171,1600,1079,2,888,282,0.674375,9.526250,34.215000,23.100625,0.051875,0.047500,0.028125,0.026250,0.000625,0.000625,0.016250,0.016250,0.385000,0.120625,0.128750,1.352430,3.661780,1.319446,1.507788,0.026214,0.811743,0.028696,0.015912,0.000189,0.003217,0.946044,0.028597,0.003606,0.814520,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
830,learned,169947,1600,1084,2,894,279,0.677500,9.611250,45.692500,21.996250,0.095625,0.090000,0.016250,0.015625,0.000000,0.000000,0.138750,0.135000,5.196875,0.075625,0.076250,1.457736,3.828425,1.169716,1.435671,0.017039,0.877633,0.060772,0.010343,0.000123,0.030694,0.877098,0.018588,0.002344,0.862286,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
831,kept,169947,1600,1084,2,894,279,0.677500,9.611250,45.692500,21.996250,0.095625,0.090000,0.016250,0.015625,0.000000,0.000000,0.138750,0.135000,5.196875,0.075625,0.076250,1.457736,3.828425,1.169716,1.435671,0.017039,0.877633,0.060772,0.010343,0.000123,0.030694,0.877098,0.018588,0.002344,0.862286,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
832,kept,169947,1600,1084,2,894,279,0.677500,9.611250,45.692500,21.996250,0.095625,0.090000,0.016250,0.015625,0.000000,0.000000,0.138750,0.135000,5.196875,0.075625,0.076250,1.457736,3.828425,1.169716,1.435671,0.017039,0.877633,0.060772,0.010343,0.000123,0.030694,0.877098,0.018588,0.002344,0.862286,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
833,kept,169947,1600,1084,2,894,279,0.677500,9.611250,45.692500,21.996250,0.095625,0.090000,0.016250,0.015625,0.000000,0.000000,0.138750,0.135000,5.196875,0.075625,0.076250,1.457736,3.828425,1.169716,1.435671,0.017039,0.877633,0.060772,0.010343,0.000123,0.030694,0.877098,0.018588,0.002344,0.862286,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
