generation,status,fitness,games,wins,draws,port_wins,win_rate,avg_turns,avg_assets,avg_opponent_assets,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,build_priority
410,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
411,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
412,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
413,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
414,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
415,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
416,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
417,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
418,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
419,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
420,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
421,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
422,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
423,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
424,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
425,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
426,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
427,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
428,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
429,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
430,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
431,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
432,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
433,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
434,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
435,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
436,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
437,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
438,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
439,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
440,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
441,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
442,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
443,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
444,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
445,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
446,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
447,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
448,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
449,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
450,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
451,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
452,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
453,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
454,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
455,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
456,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
457,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
458,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
459,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
460,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
461,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
462,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
463,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
464,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
465,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
466,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
467,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
468,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
469,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
470,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
471,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
472,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
473,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
474,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
475,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
476,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
477,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
478,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
479,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
480,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
481,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
482,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
483,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
484,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
485,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
486,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
487,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
488,learned,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
489,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
490,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
491,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
492,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
493,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
494,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
495,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
496,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
497,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
498,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
499,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
500,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
501,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
502,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
503,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
504,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
505,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
506,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
507,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
508,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
509,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
510,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
511,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
512,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
513,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
514,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
515,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
516,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
517,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
518,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
519,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
520,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
521,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
522,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
523,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
524,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
525,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
526,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
527,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
528,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
529,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
530,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
531,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
532,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
533,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
534,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
535,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
536,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
537,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
538,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
539,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
540,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
541,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
542,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
543,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
544,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
545,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
546,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
547,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
548,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
549,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
550,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
551,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
552,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
553,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
554,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
555,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
556,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
557,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
558,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
559,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
560,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
561,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
562,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
563,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
564,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
565,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
566,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
567,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
568,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
569,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
570,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
571,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
572,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
573,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
574,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
575,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
576,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
577,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
578,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
579,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
580,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
581,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
582,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
583,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
584,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
585,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
586,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
587,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
588,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
589,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
590,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
591,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
592,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
593,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
594,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
595,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
596,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
597,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
598,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
599,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
600,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
601,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
602,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
603,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
604,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
605,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
606,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
607,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
608,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
609,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
610,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
611,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
612,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
613,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
614,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
615,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
616,kept,80670,700,491,0,389,0.701429,10.204286,66.261429,17.554286,4.709709,0.679273,3.607631,1.968987,0.155326,0.891185,
