generation,status,fitness,games,wins,draws,port_wins,port_losses,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
750,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
751,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
752,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
753,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
754,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
755,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
756,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
757,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
758,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
759,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
760,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
761,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
762,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
763,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
764,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
765,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
766,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
767,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
768,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
769,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
770,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
771,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
772,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
773,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
774,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
775,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
776,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
777,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
778,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
779,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
780,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
781,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
782,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
783,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
784,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
785,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
786,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
787,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
788,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
789,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
790,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
791,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
792,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
793,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
794,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
795,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
796,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
797,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
798,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
799,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
800,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
801,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
802,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
803,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
804,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
805,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
806,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
807,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
808,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
809,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
810,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
811,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
812,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
813,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
814,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
815,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
816,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
817,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
818,kept,234933,1500,1123,9,817,138,0.748667,10.154667,34.412000,12.178000,0.342000,0.310667,0.081333,0.071333,0.004000,0.004000,0.001333,0.001333,0.001333,0.110000,0.117333,1.591520,4.555119,0.316723,2.407486,0.019412,0.727855,0.213444,0.086850,0.001177,0.000075,0.332607,0.024657,0.029418,0.648808,trade_guild|fort|guard_captain|shipyard|fire_plans|fishing_boat
