generation,status,fitness,games,wins,draws,port_wins,port_losses,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
719,kept,268501,1500,1192,6,405,139,0.794667,11.540667,164.856667,18.325333,0.163333,0.114667,0.278667,0.172000,0.049333,0.024667,0.990000,0.982000,57.843333,0.330667,0.390667,0.859018,4.755470,0.116697,0.669428,0.002093,0.659321,0.238162,0.438397,0.070941,0.969423,0.792797,0.266114,0.887608,0.875788,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
720,kept,268501,1500,1192,6,405,139,0.794667,11.540667,164.856667,18.325333,0.163333,0.114667,0.278667,0.172000,0.049333,0.024667,0.990000,0.982000,57.843333,0.330667,0.390667,0.859018,4.755470,0.116697,0.669428,0.002093,0.659321,0.238162,0.438397,0.070941,0.969423,0.792797,0.266114,0.887608,0.875788,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
721,kept,268501,1500,1192,6,405,139,0.794667,11.540667,164.856667,18.325333,0.163333,0.114667,0.278667,0.172000,0.049333,0.024667,0.990000,0.982000,57.843333,0.330667,0.390667,0.859018,4.755470,0.116697,0.669428,0.002093,0.659321,0.238162,0.438397,0.070941,0.969423,0.792797,0.266114,0.887608,0.875788,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
722,kept,268501,1500,1192,6,405,139,0.794667,11.540667,164.856667,18.325333,0.163333,0.114667,0.278667,0.172000,0.049333,0.024667,0.990000,0.982000,57.843333,0.330667,0.390667,0.859018,4.755470,0.116697,0.669428,0.002093,0.659321,0.238162,0.438397,0.070941,0.969423,0.792797,0.266114,0.887608,0.875788,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
723,learned,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
724,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
725,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
726,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
727,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
728,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
729,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
730,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
731,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
732,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
733,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
734,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
735,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
736,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
737,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
738,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
739,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
740,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
741,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
742,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
743,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
744,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
745,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
746,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
747,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
748,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
749,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
750,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
751,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
752,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
753,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
754,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
755,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
756,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
757,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
758,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
759,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
760,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
761,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
762,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
763,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
764,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
765,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
766,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
767,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
768,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
769,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
770,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
771,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
772,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
773,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
774,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
775,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
776,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
777,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
778,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
779,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
780,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
781,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
782,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
783,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
784,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
785,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
786,kept,306325,1500,1252,3,352,88,0.834667,11.648667,219.520667,16.386000,0.138000,0.088667,0.184000,0.116667,0.024000,0.012000,0.982000,0.977333,86.328000,0.267333,0.308000,0.715382,4.741866,0.075853,0.528567,0.001361,0.713679,0.249127,0.303164,0.046112,0.938001,0.865318,0.256781,0.926945,0.763492,fishing_boat|fort|fishing_dock|shipyard|fire_plans|trade_guild
