generation,status,fitness,games,wins,draws,port_wins,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
563,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
564,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
565,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
566,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
567,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
568,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
569,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
570,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
571,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
572,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
573,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
574,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
575,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
576,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
577,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
578,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
579,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
580,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
581,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
582,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
583,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
584,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
585,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
586,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
587,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
588,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
589,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
590,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
591,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
592,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
593,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
594,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
595,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
596,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
597,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
598,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
599,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
600,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
601,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
602,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
603,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
604,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
605,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
606,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
607,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
608,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
609,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
610,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
611,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
612,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
613,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
614,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
615,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
616,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
617,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
618,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
619,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
620,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
621,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
622,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
